CurrentMission,,school_server_code,tool_name,createdat_start,createdat_end,current_mission,time_spent,appData,StagePlayed_new,language,session_id,user_id,domain,date_created,mission_skip_number,mission_skip_forward,mission_skip_backward,stage_skip_number,stage_skip_number_backward,createdat_end_new,anomoly_flag,ToolsClicked,MissionsCompleted,CurrentLevel,CurrentMission,scoreAchieved,GlossaryDownloaded,MissionsPlayed,starEarned,NumberOfClues,StagePlayed,ReplayUsedNumber,CorrectRelease,TimeSpentStage,starTotal,IncorrectRelease,statusConpleted,StorySkiped,highScore,HyperlinksClicked,NumberOfErrors,ts_hr,ts_min,ts_sec,clue_number,clue_text,clue_result
Mission1,2,1011020-ct20,policesquad,,2018-08-23 11:20:39,Mission 1,0:1:53,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1rightangles', ['fig070', 'fig006', 'fig068', 'fig051', None, None, None, None], ['अपराधी\xa0के\xa0पास 1 से अधिक सम कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास 2 से अधिक  भुजाएँ हैं'], ['Correct', 'Correct', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 1, 'HyperlinksClicked': '[]', 'StagePlayed': 2, 'ReplayUsedNumber': 1, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 80, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:1:53'}",2.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,1.0,0.0,2018-08-23 11:20,0.0,[],"[0,0,0,0]",,Mission1,80.0,False,"[1,0,0,0]",1.0,,2.0,1.0,[],0:2:4,1.0,[],passed,True,80.0,[],,0.0,1.0,53.0,1.0,अपराधी\xa0के\xa0पास2सेअधिकभुजाएँहैं],Correct]]
Mission1,1,1011020-ct20,policesquad,,2018-08-23 11:20:39,Mission 1,0:1:53,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1rightangles', ['fig070', 'fig006', 'fig068', 'fig051', None, None, None, None], ['अपराधी\xa0के\xa0पास 1 से अधिक सम कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास 2 से अधिक  भुजाएँ हैं'], ['Correct', 'Correct', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 1, 'HyperlinksClicked': '[]', 'StagePlayed': 2, 'ReplayUsedNumber': 1, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 80, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:1:53'}",2.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,1.0,0.0,2018-08-23 11:20,0.0,[],"[0,0,0,0]",,Mission1,80.0,False,"[1,0,0,0]",1.0,,2.0,1.0,[],0:2:4,1.0,[],passed,True,80.0,[],,0.0,1.0,53.0,2.0,अपराधी\xa0के\xa0पास6सेकमभुजाएँहैं,Correct
Mission1,0,1011020-ct20,policesquad,,2018-08-23 11:20:39,Mission 1,0:1:53,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1rightangles', ['fig070', 'fig006', 'fig068', 'fig051', None, None, None, None], ['अपराधी\xa0के\xa0पास 1 से अधिक सम कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास 2 से अधिक  भुजाएँ हैं'], ['Correct', 'Correct', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 1, 'HyperlinksClicked': '[]', 'StagePlayed': 2, 'ReplayUsedNumber': 1, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 80, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:1:53'}",2.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,1.0,0.0,2018-08-23 11:20,0.0,[],"[0,0,0,0]",,Mission1,80.0,False,"[1,0,0,0]",1.0,,2.0,1.0,[],0:2:4,1.0,[],passed,True,80.0,[],,0.0,1.0,53.0,3.0,[अपराधी\xa0के\xa0पास1सेअधिकसमकोणहैं,[Correct
Mission1,1,1011020-ct20,policesquad,,2018-08-23 11:23:36,Mission 1,0:2:56,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['exactly1rightangles', ['fig039', 'fig031', 'fig014', 'fig029', None, None, None, None], ['अपराधी\xa0के\xa0पास कम से कम 1 सम कोण हैं', 'अपराधी\xa0के\xa0पास 5 से कम  भुजाएँ हैं'], ['Correct', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 1, 'NumberOfClues': '', 'StagePlayed': 3, 'ReplayUsedNumber': 1, 'CorrectRelease': '[]', 'TimeSpentStage': '0:2:56', 'starTotal': 2, 'IncorrectRelease': '[]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 80, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",3.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,1.0,0.0,2018-08-23 11:23,0.0,[],"[0,0,0,0]",,Mission1,80.0,False,"[1,0,0,0]",1.0,,3.0,1.0,[],0:2:56,2.0,[],passed,True,80.0,[],,0.0,2.0,56.0,1.0,अपराधी\xa0के\xa0पास5सेकमभुजाएँहैं],Correct]]
Mission1,0,1011020-ct20,policesquad,,2018-08-23 11:23:36,Mission 1,0:2:56,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['exactly1rightangles', ['fig039', 'fig031', 'fig014', 'fig029', None, None, None, None], ['अपराधी\xa0के\xa0पास कम से कम 1 सम कोण हैं', 'अपराधी\xa0के\xa0पास 5 से कम  भुजाएँ हैं'], ['Correct', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 1, 'NumberOfClues': '', 'StagePlayed': 3, 'ReplayUsedNumber': 1, 'CorrectRelease': '[]', 'TimeSpentStage': '0:2:56', 'starTotal': 2, 'IncorrectRelease': '[]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 80, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",3.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,1.0,0.0,2018-08-23 11:23,0.0,[],"[0,0,0,0]",,Mission1,80.0,False,"[1,0,0,0]",1.0,,3.0,1.0,[],0:2:56,2.0,[],passed,True,80.0,[],,0.0,2.0,56.0,2.0,[अपराधी\xa0के\xa0पासकमसेकम1समकोणहैं,[Correct
Mission1,4,1011020-ct20,policesquad,,2018-08-23 11:27:28,Mission 1,0:3:37,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1obtuseangles', ['fig043', 'fig048', 'fig046', 'fig037', 'fig035', 'fig061', None, None], ['अपराधी\xa0के\xa0पास कम से कम 4 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास सब समान भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कोई सम कोण नहीं हैं', 'अपराधी\xa0के\xa0पास 1 से अधिक अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 5  भुजाएँ हैं'], ['Correct', 'Correct', 'Correct', 'Correct', 'Correct']], 'scoreAchieved': 200, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 1, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 1, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 3, 'IncorrectRelease': '[]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 200, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:3:37'}",4.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,1.0,0.0,2018-08-23 11:27,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,200.0,False,"[1,0,0,0]",1.0,,4.0,1.0,[],0:2:56,3.0,[],passed,True,200.0,[],,0.0,3.0,37.0,1.0,अपराधी\xa0के\xa0पासकमसेकम5भुजाएँहैं],Correct]]
Mission1,3,1011020-ct20,policesquad,,2018-08-23 11:27:28,Mission 1,0:3:37,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1obtuseangles', ['fig043', 'fig048', 'fig046', 'fig037', 'fig035', 'fig061', None, None], ['अपराधी\xa0के\xa0पास कम से कम 4 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास सब समान भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कोई सम कोण नहीं हैं', 'अपराधी\xa0के\xa0पास 1 से अधिक अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 5  भुजाएँ हैं'], ['Correct', 'Correct', 'Correct', 'Correct', 'Correct']], 'scoreAchieved': 200, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 1, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 1, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 3, 'IncorrectRelease': '[]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 200, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:3:37'}",4.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,1.0,0.0,2018-08-23 11:27,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,200.0,False,"[1,0,0,0]",1.0,,4.0,1.0,[],0:2:56,3.0,[],passed,True,200.0,[],,0.0,3.0,37.0,2.0,अपराधी\xa0के\xa0पास1सेअधिकअधिककोणहैं,Correct
Mission1,2,1011020-ct20,policesquad,,2018-08-23 11:27:28,Mission 1,0:3:37,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1obtuseangles', ['fig043', 'fig048', 'fig046', 'fig037', 'fig035', 'fig061', None, None], ['अपराधी\xa0के\xa0पास कम से कम 4 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास सब समान भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कोई सम कोण नहीं हैं', 'अपराधी\xa0के\xa0पास 1 से अधिक अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 5  भुजाएँ हैं'], ['Correct', 'Correct', 'Correct', 'Correct', 'Correct']], 'scoreAchieved': 200, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 1, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 1, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 3, 'IncorrectRelease': '[]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 200, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:3:37'}",4.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,1.0,0.0,2018-08-23 11:27,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,200.0,False,"[1,0,0,0]",1.0,,4.0,1.0,[],0:2:56,3.0,[],passed,True,200.0,[],,0.0,3.0,37.0,3.0,अपराधी\xa0के\xa0पासकोईसमकोणनहींहैं,Correct
Mission1,1,1011020-ct20,policesquad,,2018-08-23 11:27:28,Mission 1,0:3:37,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1obtuseangles', ['fig043', 'fig048', 'fig046', 'fig037', 'fig035', 'fig061', None, None], ['अपराधी\xa0के\xa0पास कम से कम 4 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास सब समान भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कोई सम कोण नहीं हैं', 'अपराधी\xa0के\xa0पास 1 से अधिक अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 5  भुजाएँ हैं'], ['Correct', 'Correct', 'Correct', 'Correct', 'Correct']], 'scoreAchieved': 200, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 1, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 1, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 3, 'IncorrectRelease': '[]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 200, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:3:37'}",4.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,1.0,0.0,2018-08-23 11:27,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,200.0,False,"[1,0,0,0]",1.0,,4.0,1.0,[],0:2:56,3.0,[],passed,True,200.0,[],,0.0,3.0,37.0,4.0,अपराधी\xa0के\xa0पाससबसमानभुजाएँहैं,Correct
Mission1,0,1011020-ct20,policesquad,,2018-08-23 11:27:28,Mission 1,0:3:37,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1obtuseangles', ['fig043', 'fig048', 'fig046', 'fig037', 'fig035', 'fig061', None, None], ['अपराधी\xa0के\xa0पास कम से कम 4 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास सब समान भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कोई सम कोण नहीं हैं', 'अपराधी\xa0के\xa0पास 1 से अधिक अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 5  भुजाएँ हैं'], ['Correct', 'Correct', 'Correct', 'Correct', 'Correct']], 'scoreAchieved': 200, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 1, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 1, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 3, 'IncorrectRelease': '[]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 200, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:3:37'}",4.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,1.0,0.0,2018-08-23 11:27,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,200.0,False,"[1,0,0,0]",1.0,,4.0,1.0,[],0:2:56,3.0,[],passed,True,200.0,[],,0.0,3.0,37.0,5.0,[अपराधी\xa0के\xa0पासकमसेकम4अधिककोणहैं,[Correct
Mission1,4,1011020-ct20,policesquad,,2018-08-23 11:42:22,Mission 1,0:14:53,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['all1acuteangles', ['fig018', 'fig010', 'fig043', 'fig031', 'fig039', 'fig005', None, None], ['अपराधी\xa0के\xa0पास कोई अधिक कोण नहीं हैं', 'अपराधी\xa0के\xa0पास कम से कम 3 न्यून कोण हैं', 'अपराधी\xa0के\xa0पास कोई समान भुजाओं की जोड़ी  नहीं हैं', 'अपराधी\xa0के\xa0पास केवल 3 न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Incorrect', 'Incorrect', 'Correct', 'Incorrect', 'Correct']], 'scoreAchieved': 60, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 5, 'ReplayUsedNumber': 1, 'CorrectRelease': '[]', 'TimeSpentStage': '0:14:53', 'starTotal': 3, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig031""]},{""clue"":4,""fig"":[""fig010""]},{""clue"":5,""fig"":[""fig005""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 200, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",5.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,0.0,0.0,2018-08-23 11:42,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,60.0,False,"[1,0,0,0]",0.0,,5.0,1.0,[],0:14:53,3.0,"[{""clue"":2,""fig"":[""fig031""]},{""clue"":4,""fig"":[""fig010""]},{""clue"":5,""fig"":[""fig005""]}]",failed,True,200.0,[],,0.0,14.0,53.0,1.0,अपराधी\xa0के\xa0पास6सेकमभुजाएँहैं],Correct]]
Mission1,3,1011020-ct20,policesquad,,2018-08-23 11:42:22,Mission 1,0:14:53,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['all1acuteangles', ['fig018', 'fig010', 'fig043', 'fig031', 'fig039', 'fig005', None, None], ['अपराधी\xa0के\xa0पास कोई अधिक कोण नहीं हैं', 'अपराधी\xa0के\xa0पास कम से कम 3 न्यून कोण हैं', 'अपराधी\xa0के\xa0पास कोई समान भुजाओं की जोड़ी  नहीं हैं', 'अपराधी\xa0के\xa0पास केवल 3 न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Incorrect', 'Incorrect', 'Correct', 'Incorrect', 'Correct']], 'scoreAchieved': 60, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 5, 'ReplayUsedNumber': 1, 'CorrectRelease': '[]', 'TimeSpentStage': '0:14:53', 'starTotal': 3, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig031""]},{""clue"":4,""fig"":[""fig010""]},{""clue"":5,""fig"":[""fig005""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 200, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",5.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,0.0,0.0,2018-08-23 11:42,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,60.0,False,"[1,0,0,0]",0.0,,5.0,1.0,[],0:14:53,3.0,"[{""clue"":2,""fig"":[""fig031""]},{""clue"":4,""fig"":[""fig010""]},{""clue"":5,""fig"":[""fig005""]}]",failed,True,200.0,[],,0.0,14.0,53.0,2.0,अपराधी\xa0के\xa0पासकेवल3न्यूनकोणहैं,Incorrect
Mission1,2,1011020-ct20,policesquad,,2018-08-23 11:42:22,Mission 1,0:14:53,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['all1acuteangles', ['fig018', 'fig010', 'fig043', 'fig031', 'fig039', 'fig005', None, None], ['अपराधी\xa0के\xa0पास कोई अधिक कोण नहीं हैं', 'अपराधी\xa0के\xa0पास कम से कम 3 न्यून कोण हैं', 'अपराधी\xa0के\xa0पास कोई समान भुजाओं की जोड़ी  नहीं हैं', 'अपराधी\xa0के\xa0पास केवल 3 न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Incorrect', 'Incorrect', 'Correct', 'Incorrect', 'Correct']], 'scoreAchieved': 60, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 5, 'ReplayUsedNumber': 1, 'CorrectRelease': '[]', 'TimeSpentStage': '0:14:53', 'starTotal': 3, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig031""]},{""clue"":4,""fig"":[""fig010""]},{""clue"":5,""fig"":[""fig005""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 200, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",5.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,0.0,0.0,2018-08-23 11:42,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,60.0,False,"[1,0,0,0]",0.0,,5.0,1.0,[],0:14:53,3.0,"[{""clue"":2,""fig"":[""fig031""]},{""clue"":4,""fig"":[""fig010""]},{""clue"":5,""fig"":[""fig005""]}]",failed,True,200.0,[],,0.0,14.0,53.0,3.0,अपराधी\xa0के\xa0पासकोईसमानभुजाओंकीजोड़ीनहींहैं,Correct
Mission1,1,1011020-ct20,policesquad,,2018-08-23 11:42:22,Mission 1,0:14:53,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['all1acuteangles', ['fig018', 'fig010', 'fig043', 'fig031', 'fig039', 'fig005', None, None], ['अपराधी\xa0के\xa0पास कोई अधिक कोण नहीं हैं', 'अपराधी\xa0के\xa0पास कम से कम 3 न्यून कोण हैं', 'अपराधी\xa0के\xa0पास कोई समान भुजाओं की जोड़ी  नहीं हैं', 'अपराधी\xa0के\xa0पास केवल 3 न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Incorrect', 'Incorrect', 'Correct', 'Incorrect', 'Correct']], 'scoreAchieved': 60, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 5, 'ReplayUsedNumber': 1, 'CorrectRelease': '[]', 'TimeSpentStage': '0:14:53', 'starTotal': 3, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig031""]},{""clue"":4,""fig"":[""fig010""]},{""clue"":5,""fig"":[""fig005""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 200, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",5.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,0.0,0.0,2018-08-23 11:42,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,60.0,False,"[1,0,0,0]",0.0,,5.0,1.0,[],0:14:53,3.0,"[{""clue"":2,""fig"":[""fig031""]},{""clue"":4,""fig"":[""fig010""]},{""clue"":5,""fig"":[""fig005""]}]",failed,True,200.0,[],,0.0,14.0,53.0,4.0,अपराधी\xa0के\xa0पासकमसेकम3न्यूनकोणहैं,Incorrect
Mission1,0,1011020-ct20,policesquad,,2018-08-23 11:42:22,Mission 1,0:14:53,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['all1acuteangles', ['fig018', 'fig010', 'fig043', 'fig031', 'fig039', 'fig005', None, None], ['अपराधी\xa0के\xa0पास कोई अधिक कोण नहीं हैं', 'अपराधी\xa0के\xa0पास कम से कम 3 न्यून कोण हैं', 'अपराधी\xa0के\xa0पास कोई समान भुजाओं की जोड़ी  नहीं हैं', 'अपराधी\xa0के\xa0पास केवल 3 न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Incorrect', 'Incorrect', 'Correct', 'Incorrect', 'Correct']], 'scoreAchieved': 60, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 5, 'ReplayUsedNumber': 1, 'CorrectRelease': '[]', 'TimeSpentStage': '0:14:53', 'starTotal': 3, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig031""]},{""clue"":4,""fig"":[""fig010""]},{""clue"":5,""fig"":[""fig005""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 200, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",5.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,0.0,0.0,2018-08-23 11:42,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,60.0,False,"[1,0,0,0]",0.0,,5.0,1.0,[],0:14:53,3.0,"[{""clue"":2,""fig"":[""fig031""]},{""clue"":4,""fig"":[""fig010""]},{""clue"":5,""fig"":[""fig005""]}]",failed,True,200.0,[],,0.0,14.0,53.0,5.0,[अपराधी\xa0के\xa0पासकोईअधिककोणनहींहैं,[Incorrect
Mission1,2,1011020-ct20,policesquad,,2018-08-23 11:48:34,Mission 1,0:6:11,"{'ToolsClicked': '[""Right Angle tool"",""Right Angle tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly2acuteangles', ['fig054', 'fig001', 'fig021', 'fig037', 'fig053', 'fig006', None, None], ['अपराधी\xa0के\xa0पास 6 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 1 न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 2 से कम सम कोण हैं'], ['Incorrect', 'Incorrect', 'Incorrect']], 'scoreAchieved': 60, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[""right angles""]', 'StagePlayed': 5, 'ReplayUsedNumber': 1, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 3, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig001""]},{""clue"":2,""fig"":[""fig054"",""fig006""]},{""clue"":3,""fig"":[""fig021"",""fig037""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 200, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:6:11'}",5.0,hi,udyojn7hrqvuztkavexbhv9gzn51ctfb,546227.0,m,2018-08-23,0.0,0.0,0.0,0.0,0.0,2018-08-23 11:48,0.0,"[""RightAngletool"",""RightAngletool""]","[0,0,0,0]",,Mission1,60.0,False,"[1,0,0,0]",0.0,,5.0,1.0,[],0:14:53,3.0,"[{""clue"":1,""fig"":[""fig001""]},{""clue"":2,""fig"":[""fig054"",""fig006""]},{""clue"":3,""fig"":[""fig021"",""fig037""]}]",failed,True,200.0,"[""rightangles""]",,0.0,6.0,11.0,1.0,अपराधी\xa0के\xa0पास2सेकमसमकोणहैं],Incorrect]]
