server_id,school_name,school_code,module_name,unit_name,username,user_id,grade,enrollment_status,buddy_userids,total_lessons,lessons_visited,percentage_lessons_visited,total_activities,activities_visited,percentage_activities_visited,timestamp,state_code,date_created,school_server_code,days_server_wo_activity,tools_only_activity,module_only_activity,tool_with_module_activity,total_days_server_on,month_slot
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-lion-mz3,3260,,No,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-lion-mz3,3260,,No,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-llama-mz3,3261,,Yes,[3257],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-llama-mz3,3261,,Yes,[3257],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-lotus-mz3,3263,,Yes,[3269],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-lotus-mz3,3263,,Yes,[3269],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-monkey-mz3,3264,,No,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-monkey-mz3,3264,,No,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-mouse-mz3,3265,,No,"[3259, 3260, 3264, 3292]",6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-mouse-mz3,3265,,No,"[3259, 3260, 3264, 3292]",6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-octopus-mz3,3266,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-octopus-mz3,3266,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-owl-mz3,3268,,Yes,"[3254, 3255]",6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-owl-mz3,3268,,Yes,"[3254, 3255]",6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
