school_server_code,tool_name,createdat_start,createdat_end,time_spent,session_id,user_id,domain
2031030-mz30,policesquad,,2018-10-18 11:49:09,0:3:31,io7g4zutw656wg7o32xtrh9ew65bti46,31735,m
2031030-mz30,policesquad,,2018-10-18 11:51:34,0:2:25,io7g4zutw656wg7o32xtrh9ew65bti46,31735,m
2031030-mz30,policesquad,,2018-10-18 11:57:36,0:1:25,io7g4zutw656wg7o32xtrh9ew65bti46,31735,m
2031030-mz30,policesquad,,2018-10-18 11:59:30,0:1:42,io7g4zutw656wg7o32xtrh9ew65bti46,31735,m
2031030-mz30,policesquad,,2018-10-18 12:09:43,0:2:7,io7g4zutw656wg7o32xtrh9ew65bti46,31735,m
2031030-mz30,policesquad,,2018-10-18 12:11:14,0:1:31,io7g4zutw656wg7o32xtrh9ew65bti46,31735,m
2031030-mz30,policesquad,,2018-10-18 12:56:33,0:7:25,b8mcmeyburdw9mwvxkwhh2qurzgnrqtz,31735,m
2031030-mz30,policesquad,,2018-10-18 13:05:26,0:1:39,b8mcmeyburdw9mwvxkwhh2qurzgnrqtz,31735,m
2031030-mz30,policesquad,,2018-10-18 13:07:52,0:2:26,b8mcmeyburdw9mwvxkwhh2qurzgnrqtz,31735,m
2031030-mz30,policesquad,,2018-10-18 13:14:20,0:6:11,b8mcmeyburdw9mwvxkwhh2qurzgnrqtz,31735,m
2031030-mz30,policesquad,,2018-10-18 13:18:17,0:3:56,b8mcmeyburdw9mwvxkwhh2qurzgnrqtz,31735,m
2031030-mz30,policesquad,,2018-10-18 13:23:52,0:2:5,b8mcmeyburdw9mwvxkwhh2qurzgnrqtz,31735,m
2031030-mz30,policesquad,,2018-10-18 13:27:36,0:3:43,b8mcmeyburdw9mwvxkwhh2qurzgnrqtz,31735,m
2031030-mz30,policesquad,,2018-10-18 12:54:01,0:2:52,wmyql7q1flog3kca9q0dwy16vbee5bmd,31674,m
2031030-mz30,policesquad,,2018-10-18 12:55:14,0:1:11,wmyql7q1flog3kca9q0dwy16vbee5bmd,31674,m
2031030-mz30,policesquad,,2018-10-18 12:57:18,0:1:24,wmyql7q1flog3kca9q0dwy16vbee5bmd,31674,m
2031030-mz30,policesquad,,2018-10-18 12:58:03,0:0:23,wmyql7q1flog3kca9q0dwy16vbee5bmd,31674,m
2031030-mz30,policesquad,,2018-10-18 13:08:22,0:3:53,wmyql7q1flog3kca9q0dwy16vbee5bmd,31674,m
