school_server_code,tool_name,created_at,user_id,domain,time_hh,time_mm,time_ss,date_created,time_spent
1011001-ct1,Food_sharing_tool,2018-07-17 23:43:42,0,m,23,43,42,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:43:45,0,m,23,43,45,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:05:17,0,m,18,05,17,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:40:15,0,m,23,40,15,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:43:52,0,m,23,43,52,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:05:46,0,m,18,05,46,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:40:45,0,m,23,40,45,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:06:13,0,m,18,06,13,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:41:13,0,m,23,41,13,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:06:40,0,m,16,06,40,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:06:48,0,m,16,06,48,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:49:00,0,m,23,49,00,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:45:36,0,m,23,45,36,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:45:45,0,m,23,45,45,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:07:55,0,m,16,07,55,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:45:52,0,m,23,45,52,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:08:09,0,m,16,08,09,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:46:06,0,m,23,46,06,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:11:15,0,m,18,11,15,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:11:24,0,m,18,11,24,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:08:31,0,m,16,08,31,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:08:45,0,m,16,08,45,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:50:19,0,m,23,50,19,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:50:42,0,m,23,50,42,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:47:20,0,m,23,47,20,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:12:33,0,m,18,12,33,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:09:49,0,m,16,09,49,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:47:54,0,m,23,47,54,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:13:03,0,m,18,13,03,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:47:59,0,m,23,47,59,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:51:37,0,m,23,51,37,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:48:22,0,m,23,48,22,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:48:33,0,m,23,48,33,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:11:22,0,m,16,11,22,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:11:49,0,m,16,11,49,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:49:57,0,m,23,49,57,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:15:13,0,m,18,15,13,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:15:15,0,m,18,15,15,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:15:21,0,m,18,15,21,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:12:34,0,m,16,12,34,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:13:00,0,m,16,13,00,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:13:03,0,m,16,13,03,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:54:03,0,m,23,54,03,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:51:33,0,m,23,51,33,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:55:38,0,m,23,55,38,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:14:31,0,m,16,14,31,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:14:39,0,m,16,14,39,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:56:10,0,m,23,56,10,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:52:45,0,m,23,52,45,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:15:01,0,m,16,15,01,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:15:14,0,m,16,15,14,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:15:20,0,m,16,15,20,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:53:19,0,m,23,53,19,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:16:04,0,m,16,16,04,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:16:10,0,m,16,16,10,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:16:10,0,m,16,16,10,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:16:13,0,m,16,16,13,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:16:15,0,m,16,16,15,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:16:21,0,m,16,16,21,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:16:56,0,m,16,16,56,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:20:48,0,m,18,20,48,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:21:34,0,m,18,21,34,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:57:32,0,m,23,57,32,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:02:01,0,m,00,02,01,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:23:39,0,m,18,23,39,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:20:45,0,m,16,20,45,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:20:59,0,m,16,20,59,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:23:57,0,m,18,23,57,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:59:27,0,m,23,59,27,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:21:38,0,m,16,21,38,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:21:39,0,m,16,21,39,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 23:59:30,0,m,23,59,30,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:00:44,0,m,00,00,44,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:25:54,0,m,18,25,54,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:26:10,0,m,18,26,10,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:23:17,0,m,16,23,17,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:23:36,0,m,16,23,36,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:24:24,0,m,16,24,24,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 18:27:47,0,m,18,27,47,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:02:51,0,m,00,02,51,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:03:01,0,m,00,03,01,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:03:41,0,m,00,03,41,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:25:55,0,m,16,25,55,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:26:03,0,m,16,26,03,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:26:10,0,m,16,26,10,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:26:31,0,m,16,26,31,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:26:47,0,m,16,26,47,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:26:59,0,m,16,26,59,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:27:22,0,m,16,27,22,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:05:46,0,m,00,05,46,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:05:57,0,m,00,05,57,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:28:22,0,m,16,28,22,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:28:36,0,m,16,28,36,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:06:50,0,m,00,06,50,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:07:10,0,m,00,07,10,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:07:20,0,m,00,07,20,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:07:44,0,m,00,07,44,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:07:48,0,m,00,07,48,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:30:36,0,m,16,30,36,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:08:28,0,m,00,08,28,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:08:28,0,m,00,08,28,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:08:31,0,m,00,08,31,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:11:45,0,m,00,11,45,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:31:46,0,m,16,31,46,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:31:52,0,m,16,31,52,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:09:47,0,m,00,09,47,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:09:50,0,m,00,09,50,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:32:03,0,m,16,32,03,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:10:04,0,m,00,10,04,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:32:15,0,m,16,32,15,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:10:38,0,m,00,10,38,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:10:56,0,m,00,10,56,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:33:12,0,m,16,33,12,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:33:14,0,m,16,33,14,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:33:27,0,m,16,33,27,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:33:29,0,m,16,33,29,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:33:30,0,m,16,33,30,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:35:01,0,m,16,35,01,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:13:27,0,m,00,13,27,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:13:32,0,m,00,13,32,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:36:19,0,m,16,36,19,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:15:32,0,m,00,15,32,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:27:54,0,m,00,27,54,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:28:25,0,m,00,28,25,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:28:27,0,m,00,28,27,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:28:47,0,m,00,28,47,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:28:56,0,m,00,28,56,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:29:04,0,m,00,29,04,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:29:45,0,m,00,29,45,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:29:54,0,m,00,29,54,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 00:29:56,0,m,00,29,56,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 16:50:45,0,m,16,50,45,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:31:45,0,m,17,31,45,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:35:31,0,m,17,35,31,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 19:40:53,0,m,19,40,53,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:38:00,0,m,17,38,00,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:16:32,0,m,01,16,32,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:16:38,0,m,01,16,38,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:16:43,0,m,01,16,43,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:38:54,0,m,17,38,54,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 19:41:49,0,m,19,41,49,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:16:59,0,m,01,16,59,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:17:03,0,m,01,17,03,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:41:24,0,m,17,41,24,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 19:44:26,0,m,19,44,26,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:42:40,0,m,17,42,40,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:42:58,0,m,17,42,58,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:43:09,0,m,17,43,09,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:43:38,0,m,17,43,38,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:44:07,0,m,17,44,07,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 19:47:20,0,m,19,47,20,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:26:10,0,m,01,26,10,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:45:02,0,m,17,45,02,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 19:48:42,0,m,19,48,42,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:45:50,0,m,17,45,50,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:45:58,0,m,17,45,58,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:46:47,0,m,17,46,47,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 17:46:52,0,m,17,46,52,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 19:50:04,0,m,19,50,04,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 19:50:31,0,m,19,50,31,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:32:20,0,m,01,32,20,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:38:42,0,m,14,38,42,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:42:19,0,m,14,42,19,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:49:39,0,m,01,49,39,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:50:26,0,m,01,50,26,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:43:24,0,m,14,43,24,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:49:53,0,m,01,49,53,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:45:49,0,m,14,45,49,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:46:01,0,m,14,46,01,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:50:35,0,m,01,50,35,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 20:16:57,0,m,20,16,57,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:52:01,0,m,01,52,01,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:55:23,0,m,01,55,23,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:55:44,0,m,01,55,44,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:15:07,0,m,18,15,07,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:48:48,0,m,14,48,48,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:49:02,0,m,14,49,02,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:49:27,0,m,14,49,27,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:16:15,0,m,18,16,15,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:49:49,0,m,14,49,49,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:58:47,0,m,01,58,47,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:18:31,0,m,18,18,31,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:59:43,0,m,01,59,43,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:59:46,0,m,01,59,46,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:59:49,0,m,01,59,49,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:00:24,0,m,02,00,24,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:53:39,0,m,14,53,39,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:20:25,0,m,18,20,25,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:58:17,0,m,01,58,17,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:54:24,0,m,14,54,24,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:58:48,0,m,01,58,48,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:54:45,0,m,14,54,45,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:54:59,0,m,14,54,59,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 01:59:56,0,m,01,59,56,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 20:25:24,0,m,20,25,24,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:56:16,0,m,14,56,16,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 20:25:47,0,m,20,25,47,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:00:43,0,m,02,00,43,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:56:25,0,m,14,56,25,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:00:49,0,m,02,00,49,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:00:51,0,m,02,00,51,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:23:39,0,m,18,23,39,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:23:45,0,m,18,23,45,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 20:26:58,0,m,20,26,58,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:57:48,0,m,14,57,48,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:24:23,0,m,18,24,23,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:24:37,0,m,18,24,37,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:58:29,0,m,14,58,29,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:58:31,0,m,14,58,31,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:58:38,0,m,14,58,38,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:58:39,0,m,14,58,39,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:25:26,0,m,18,25,26,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:58:56,0,m,14,58,56,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:26:01,0,m,18,26,01,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:59:37,0,m,14,59,37,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 14:59:51,0,m,14,59,51,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:07:14,0,m,02,07,14,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:07:21,0,m,02,07,21,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:26:35,0,m,18,26,35,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 20:29:33,0,m,20,29,33,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:07:49,0,m,02,07,49,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:00:51,0,m,15,00,51,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:05:13,0,m,02,05,13,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 20:30:25,0,m,20,30,25,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:01:20,0,m,15,01,20,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:28:03,0,m,18,28,03,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:28:10,0,m,18,28,10,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:06:09,0,m,02,06,09,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 20:31:15,0,m,20,31,15,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:28:21,0,m,18,28,21,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:01:50,0,m,15,01,50,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:01:52,0,m,15,01,52,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:28:29,0,m,18,28,29,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:06:20,0,m,02,06,20,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:06:24,0,m,02,06,24,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:28:40,0,m,18,28,40,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 20:31:38,0,m,20,31,38,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:06:35,0,m,02,06,35,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:02:14,0,m,15,02,14,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:02:19,0,m,15,02,19,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:29:09,0,m,18,29,09,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:29:20,0,m,18,29,20,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:07:10,0,m,02,07,10,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:02:57,0,m,15,02,57,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:10:26,0,m,02,10,26,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:29:45,0,m,18,29,45,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:30:04,0,m,18,30,04,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:30:24,0,m,18,30,24,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:03:53,0,m,15,03,53,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:30:53,0,m,18,30,53,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:31:00,0,m,18,31,00,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:31:06,0,m,18,31,06,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:31:08,0,m,18,31,08,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:31:20,0,m,18,31,20,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:31:34,0,m,18,31,34,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:31:35,0,m,18,31,35,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:32:13,0,m,18,32,13,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:33:37,0,m,18,33,37,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:07:08,0,m,15,07,08,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:07:11,0,m,15,07,11,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:07:39,0,m,15,07,39,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:34:35,0,m,18,34,35,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:08:32,0,m,15,08,32,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:08:38,0,m,15,08,38,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-17 20:38:24,0,m,20,38,24,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:13:21,0,m,02,13,21,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 20:38:34,0,m,20,38,34,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:14:12,0,m,02,14,12,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:10:06,0,m,15,10,06,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:37:10,0,m,18,37,10,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:37:26,0,m,18,37,26,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:18:24,0,m,02,18,24,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:18:40,0,m,02,18,40,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:37:57,0,m,18,37,57,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:15:51,0,m,02,15,51,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:38:17,0,m,18,38,17,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:11:48,0,m,15,11,48,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:19:08,0,m,02,19,08,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:11:53,0,m,15,11,53,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:38:28,0,m,18,38,28,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:16:52,0,m,02,16,52,20180718,942.0
1011001-ct1,Food_sharing_tool,2018-07-15 18:39:03,0,m,18,39,03,20180715,286.0
1011001-ct1,Food_sharing_tool,2018-07-17 15:12:37,0,m,15,12,37,20180717,560.0
1011001-ct1,Food_sharing_tool,2018-07-18 02:17:02,0,m,02,17,02,20180718,942.0
